DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RO41,2018,1943.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RO42,2018,1196.16,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RS11,2018,121.30,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RS12,2018,1796.14,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RS21,2018,518.73,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,RS22,2018,505.42,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE11,2018,47.60,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE12,2018,655.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE21,2018,101.70,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE22,2018,432.00,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE23,2018,351.60,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE31,2018,31.60,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE32,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SE33,2018,0.00,n
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SI03,2018,112.36,d
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SI04,2018,9.54,d
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SK01,2018,69.53,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SK02,2018,1045.98,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SK03,2018,203.31,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,SK04,2018,383.33,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,TR10,2018,157.09,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,TR21,2018,1667.43,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,TR22,2018,588.32,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,TR31,2018,100.62,
ESTAT:APRO_CPSHR(1.0),19/04/24 23:00:00,A,C1110,PR_HU_EU,TR32,2018,307.00,
